取引日,前日清算価格,始値,高値,安値,終値,当日清算価格,前日比,スワップポイント,取引数量,建玉数量
2010-05-03,93.93,93.98,94.8,93.84,94.54,94.54,0.61,,"105,709","177,918"
2010-05-04,94.54,94.6,94.99,94.32,94.54,94.54,,,"116,538","187,054"
2010-05-05,94.54,94.71,94.99,93.54,93.82,93.82,-0.72,17,"164,458","196,013"
2010-05-06,93.82,93.97,93.99,87.83,90.54,90.52,-3.3,2,"332,912","106,982"
2010-05-07,90.52,90.82,93.34,90,91.39,91.39,0.87,5,"284,298","104,223"
2010-05-10,91.39,92.18,93.55,91.59,93.29,93.29,1.9,4,"116,309","92,267"
2010-05-11,93.29,93.35,93.4,92.21,92.65,92.63,-0.66,4,"90,477","95,637"
2010-05-12,92.63,92.7,93.29,92.45,93.18,93.18,0.55,12,"79,938","92,378"
2010-05-13,93.18,93.21,93.64,92.58,92.76,92.76,-0.42,1,"68,287","95,299"
2010-05-14,92.76,92.69,93.1,91.8,92.35,92.35,-0.41,3,"79,324","103,505"
2010-05-17,92.35,92.4,92.7,91.76,92.59,92.59,0.24,5,"103,922","99,441"
2010-05-18,92.59,92.62,92.96,92.1,92.22,92.22,-0.37,3,"56,866","96,905"
2010-05-19,92.22,92.09,92.16,90.94,91.7,91.7,-0.52,16,"116,209","104,805"
2010-05-20,91.7,91.8,91.88,88.94,89.69,89.69,-2.01,2,"144,381","117,559"
2010-05-21,89.69,89.26,90.49,89.17,90.04,90.01,0.32,3,"91,856","113,022"
2010-05-24,90.01,90.12,90.63,89.75,90.27,90.27,0.26,5,"58,605","109,561"
2010-05-25,90.27,90.22,90.31,89.26,90.18,90.18,-0.09,10,"73,519","111,982"
2010-05-26,90.18,90.34,90.68,89.82,89.94,89.94,-0.24,42,"59,709","111,739"
2010-05-27,89.94,89.87,91.1,89.85,91.05,91.05,1.11,,"61,675","105,475"
2010-05-28,91.05,91.03,91.42,90.6,90.9,90.9,-0.15,5,"47,250","104,253"
2010-05-31,90.9,91,91.63,90.91,91.22,91.22,0.32,6,"45,087","101,599"
2010-06-01,91.22,91.23,91.46,90.55,91.04,91.04,-0.18,5,"49,786","102,441"
2010-06-02,91.04,91,92.36,90.98,92.15,92.15,1.11,17,"71,251","93,072"
2010-06-03,92.15,92.25,92.82,92.04,92.7,92.7,0.55,5,"59,501","89,165"
2010-06-04,92.7,92.58,92.88,91.43,91.69,91.69,-1.01,6,"92,093","96,488"
2010-06-07,91.69,91.91,92.09,90.97,91.4,91.4,-0.29,7,"82,137","96,295"
2010-06-08,91.4,91.44,91.93,90.84,91.49,91.49,0.09,6,"66,121","100,495"
2010-06-09,91.49,91.56,91.68,91.05,91.32,91.32,-0.17,21,"56,424","107,092"
2010-06-10,91.32,91.31,91.47,90.85,91.34,91.34,0.02,6,"52,232","107,044"
2010-06-11,91.34,91.41,91.79,91.16,91.7,91.7,0.36,6,"76,670","99,772"
2010-06-14,91.7,91.7,92.12,91.41,91.57,91.57,-0.13,8,"47,869","105,225"
2010-06-15,91.57,91.65,91.7,91.08,91.45,91.45,-0.12,8,"43,472","111,138"
2010-06-16,91.45,91.53,91.82,91.09,91.44,91.46,0.01,25,"62,117","111,035"
2010-06-17,91.46,91.4,91.44,90.51,90.98,90.98,-0.48,6,"69,516","123,056"
2010-06-18,90.98,90.94,90.97,90.44,90.76,90.76,-0.22,7,"39,427","125,581"
2010-06-21,90.76,90.43,91.48,90.29,91.1,91.1,0.34,9,"77,361","116,866"
2010-06-22,91.1,91.03,91.12,90.33,90.58,90.58,-0.52,9,"40,698","125,744"
2010-06-23,90.58,90.49,90.59,89.72,89.86,89.84,-0.74,30,"80,010","137,381"
2010-06-24,89.84,89.95,89.99,89.22,89.59,89.59,-0.25,7,"104,628","148,754"
2010-06-25,89.59,89.59,89.77,89.22,89.27,89.27,-0.32,8,"58,709","145,377"
2010-06-28,89.27,89.33,89.47,89.06,89.35,89.35,0.08,16,"40,657","147,632"
2010-06-29,89.35,89.37,89.42,88.28,88.6,88.6,-0.75,11,"91,598","156,458"
2010-06-30,88.6,88.5,88.77,88.35,88.45,88.45,-0.15,52,"41,527","157,170"
2010-07-01,88.45,88.39,88.57,86.96,87.64,87.64,-0.81,,"140,367","158,476"
2010-07-02,87.64,87.79,88.22,87.33,87.8,87.8,0.16,10,"89,715","158,531"
2010-07-05,87.8,87.82,88.01,87.63,87.76,87.76,-0.04,7,"51,800","169,306"
2010-07-06,87.76,87.78,87.99,87.34,87.5,87.5,-0.26,6,"68,774","179,399"
2010-07-07,87.5,87.53,87.79,87.02,87.69,87.69,0.19,20,"59,474","181,158"
2010-07-08,87.69,87.8,88.65,87.66,88.33,88.33,0.64,6,"68,359","176,355"
2010-07-09,88.33,88.42,88.71,88.37,88.64,88.64,0.31,5,"53,216","163,610"
2010-07-12,88.64,88.7,89.16,88.39,88.62,88.62,-0.02,7,"69,275","166,329"
2010-07-13,88.62,88.65,88.87,88.02,88.72,88.72,0.1,6,"66,644","170,839"
2010-07-14,88.72,88.7,89.12,88.07,88.39,88.39,-0.33,26,"104,172","168,549"
2010-07-15,88.39,88.4,88.42,87.23,87.4,87.4,-0.99,5,"159,733","187,881"
2010-07-16,87.4,87.41,87.5,86.27,86.68,86.68,-0.72,,"203,107","194,482"
2010-07-19,86.68,86.62,87.23,86.48,86.71,86.71,0.03,6,"75,800","192,040"
2010-07-20,86.71,86.78,87.59,86.69,87.49,87.49,0.78,4,"56,749","187,165"
2010-07-21,87.49,87.46,87.47,86.86,87.07,87.07,-0.42,16,"73,128","188,819"
2010-07-22,87.07,86.95,87.22,86.34,86.93,86.93,-0.14,5,"106,642","194,078"
2010-07-23,86.93,87.04,87.51,86.74,87.35,87.37,0.44,5,"62,957","186,549"
2010-07-26,87.37,87.46,87.72,86.82,86.89,86.89,-0.48,4,"80,562","191,233"
2010-07-27,86.89,86.95,87.99,86.83,87.91,87.91,1.02,3,"72,189","174,888"
2010-07-28,87.91,87.92,88.12,87.25,87.47,87.47,-0.44,15,"50,986","175,904"
2010-07-29,87.47,87.38,87.52,86.58,86.83,86.83,-0.64,3,"74,748","188,925"
2010-07-30,86.83,86.91,86.93,85.94,86.37,86.4,-0.43,3,"127,798","197,961"
2010-08-02,86.4,86.43,86.89,86.32,86.52,86.52,0.12,3,"55,577","195,189"
2010-08-03,86.52,86.45,86.65,85.67,85.84,85.84,-0.68,3,"109,085","209,144"
2010-08-04,85.84,85.81,86.39,85.32,86.29,86.29,0.45,12,"107,134","202,366"
2010-08-05,86.29,86.34,86.46,85.7,85.84,85.84,-0.45,3,"64,579","202,768"
2010-08-06,85.84,85.84,86.19,85.02,85.41,85.41,-0.43,4,"135,482","216,708"
2010-08-09,85.41,85.39,85.96,85.29,85.93,85.93,0.52,4,"50,381","206,616"
2010-08-10,85.93,85.94,86.25,85.17,85.43,85.43,-0.5,4,"93,096","206,785"
2010-08-11,85.43,85.4,85.47,84.72,85.32,85.32,-0.11,16,"170,499","208,787"
2010-08-12,85.32,85.28,85.99,84.93,85.92,85.92,0.6,3,"107,990","196,968"
2010-08-13,85.92,85.87,86.38,85.56,86.28,86.28,0.36,3,"91,105","188,011"
2010-08-16,86.28,86.2,86.22,85.21,85.35,85.35,-0.93,3,"99,537","196,582"
2010-08-17,85.35,85.35,85.69,85.11,85.5,85.5,0.15,3,"63,733","196,643"
2010-08-18,85.5,85.59,85.69,85.19,85.44,85.44,-0.06,17,"58,867","199,705"
2010-08-19,85.44,85.39,85.93,84.89,85.39,85.39,-0.05,3,"118,963","208,532"
2010-08-20,85.39,85.28,85.83,85.19,85.66,85.66,0.27,3,"81,811","191,920"
2010-08-23,85.66,85.67,85.68,85.09,85.18,85.18,-0.48,6,"48,416","198,657"
2010-08-24,85.18,85.12,85.2,83.59,83.99,83.99,-1.19,4,"183,983","201,230"
2010-08-25,83.99,84.17,84.84,84.03,84.55,84.55,0.56,14,"90,025","193,836"
2010-08-26,84.55,84.6,84.89,84.32,84.45,84.45,-0.1,3,"50,377","195,005"
2010-08-27,84.45,84.5,85.46,84.27,85.36,85.36,0.91,12,"110,715","182,477"
2010-08-30,85.36,85.51,85.91,84.5,84.6,84.6,-0.76,4,"111,105","189,010"
2010-08-31,84.6,84.62,84.66,83.82,84.22,84.22,-0.38,4,"103,855","194,297"
2010-09-01,84.22,84.19,84.68,83.66,84.45,84.45,0.23,21,"132,660","191,449"
2010-09-02,84.45,84.44,84.56,83.99,84.3,84.3,-0.15,,"79,906","195,806"
2010-09-03,84.3,84.31,85.23,84.17,84.42,84.42,0.12,3,"139,129","187,960"
2010-09-06,84.42,84.35,84.5,84.04,84.22,84.19,-0.23,3,"41,819","195,704"
2010-09-07,84.19,84.17,84.27,83.51,83.85,83.85,-0.34,3,"104,065","215,977"
2010-09-08,83.85,83.8,84.05,83.34,83.9,83.9,0.05,12,"91,839","210,263"
2010-09-09,83.9,83.89,84.03,83.49,83.81,83.81,-0.09,3,"57,355","209,844"
2010-09-10,83.81,83.84,84.39,83.75,84.21,84.21,0.4,2,"115,901","198,542"
2010-09-13,84.21,84.29,84.37,83.5,83.68,83.66,-0.55,1,"93,998","217,597"
2010-09-14,83.66,83.75,83.76,82.92,83.07,83.07,-0.59,2,"166,159","245,692"
2010-09-15,83.07,83.04,85.78,82.87,85.74,85.74,2.67,14,"427,509","182,125"
2010-09-16,85.74,85.76,85.94,85.22,85.8,85.8,0.06,4,"139,006","170,682"
2010-09-17,85.8,85.83,85.94,85.6,85.79,85.79,-0.01,,"102,429","170,396"
2010-09-20,85.79,85.75,85.81,85.5,85.69,85.69,-0.1,10,"66,178","170,266"
2010-09-21,85.69,85.69,85.77,84.97,85.11,85.11,-0.58,12,"110,603","191,849"
2010-09-22,85.11,85.16,85.2,84.27,84.5,84.52,-0.59,,"141,906","202,323"
2010-09-23,84.52,84.54,84.68,84.18,84.39,84.39,-0.13,2,"84,417","205,451"
2010-09-24,84.39,84.41,85.4,84.12,84.28,84.28,-0.11,2,"175,952","207,764"
2010-09-27,84.28,84.32,84.4,84.11,84.32,84.3,0.02,4,"61,344","212,699"
2010-09-28,84.3,84.29,84.35,83.69,83.86,83.86,-0.44,13,"102,164","230,161"
2010-09-29,83.86,83.83,84.09,83.5,83.71,83.71,-0.15,13,"86,325","232,274"
2010-09-30,83.71,83.72,83.81,83.17,83.52,83.52,-0.19,2,"133,308","236,211"
2010-10-01,83.52,83.49,83.59,83.16,83.3,83.3,-0.22,3,"73,124","239,737"
2010-10-04,83.3,83.31,83.87,83.18,83.36,83.36,0.06,3,"114,838","238,338"
2010-10-05,83.36,83.43,84.01,82.96,83.22,83.22,-0.14,4,"170,686","254,753"
2010-10-06,83.22,83.21,83.27,82.67,82.95,82.95,-0.27,18,"144,088","267,010"
2010-10-07,82.95,82.89,83.04,82.11,82.35,82.35,-0.6,3,"198,645","271,955"
2010-10-08,82.35,82.32,82.57,81.72,82.09,82.09,-0.26,,"200,793","278,925"
2010-10-11,82.09,81.73,82.18,81.67,82.08,82.08,-0.01,3,"82,210","271,027"
2010-10-12,82.08,82.09,82.36,81.66,81.73,81.73,-0.35,3,"133,950","282,630"
2010-10-13,81.73,81.83,82,81.72,81.77,81.77,0.04,12,"96,880","273,268"
2010-10-14,81.77,81.8,81.85,80.88,81.45,81.45,-0.32,3,"250,441","285,309"
2010-10-15,81.45,81.45,81.63,80.87,81.42,81.42,-0.03,3,"152,899","285,714"
2010-10-18,81.42,81.45,81.47,81.12,81.26,81.26,-0.16,3,"84,934","274,414"
2010-10-19,81.26,81.26,81.93,81.13,81.59,81.59,0.33,2,"134,445","269,290"
2010-10-20,81.59,81.6,81.67,80.84,81.1,81.1,-0.49,12,"107,621","280,252"
2010-10-21,81.1,81.15,81.84,80.92,81.31,81.31,0.21,3,"152,874","274,656"
2010-10-22,81.31,81.32,81.51,80.99,81.35,81.35,0.04,4,"113,785","270,397"
2010-10-25,81.35,81.37,81.37,80.41,80.83,80.83,-0.52,3,"163,378","287,578"
2010-10-26,80.83,80.8,81.66,80.61,81.44,81.44,0.61,3,"152,746","264,444"
2010-10-27,81.44,81.43,81.99,81.31,81.77,81.76,0.32,14,"166,857","261,191"
2010-10-28,81.76,81.75,81.77,80.86,81.02,81.02,-0.74,3,"128,731","276,897"
2010-10-29,81.02,81.02,81.08,80.44,80.48,80.48,-0.54,7,"142,272","288,468"
2010-11-01,80.48,80.33,81.5,80.24,80.52,80.52,0.04,3,"165,035","275,801"
2010-11-02,80.52,80.5,80.98,80.47,80.65,80.65,0.13,,"88,082","273,232"
2010-11-03,80.65,80.67,81.61,80.6,81.08,81.08,0.43,10,"181,531","262,622"
2010-11-04,81.08,81.21,81.23,80.58,80.72,80.76,-0.32,3,"132,344","271,667"
2010-11-05,80.76,80.76,81.48,80.62,81.33,81.33,0.57,3,"172,650","257,575"
2010-11-08,81.33,81.23,81.45,81,81.18,81.18,-0.15,8,"62,820","260,141"
2010-11-09,81.18,81.15,81.97,80.53,81.73,81.73,0.55,,"182,822","254,561"
2010-11-10,81.73,81.66,82.8,81.55,82.27,82.27,0.54,9,"241,254","241,654"
2010-11-11,82.27,82.23,82.61,82.03,82.49,82.49,0.22,1,"93,350","241,299"
2010-11-12,82.49,82.5,82.66,81.65,82.43,82.43,-0.06,3,"148,590","241,716"
2010-11-15,82.43,82.48,83.33,82.39,83.09,83.09,0.66,2,"191,248","238,932"
2010-11-16,83.09,83.14,83.6,82.84,83.28,83.28,0.19,3,"151,857","232,566"
2010-11-17,83.28,83.35,83.56,83.03,83.18,83.18,-0.1,14,"120,743","243,895"
2010-11-18,83.18,83.21,83.79,83.1,83.52,83.52,0.34,9,"127,414","229,838"
2010-11-19,83.52,83.48,83.65,83.13,83.47,83.47,-0.05,9,"96,604","231,721"
2010-11-22,83.47,83.52,83.57,83.23,83.33,83.33,-0.14,,"75,317","236,738"
2010-11-23,83.33,83.29,83.85,82.77,83.15,83.17,-0.16,,"171,208","243,286"
2010-11-24,83.17,83.17,83.67,82.95,83.56,83.56,0.39,14,"102,761","227,039"
2010-11-25,83.56,83.58,83.7,83.4,83.59,83.59,0.03,1,"48,441","224,160"
2010-11-26,83.59,83.62,84.19,83.62,84.12,84.12,0.53,4,"127,934","215,957"
2010-11-29,84.12,84,84.41,83.81,84.28,84.27,0.15,5,"113,521","218,306"
2010-11-30,84.27,84.27,84.3,83.42,83.65,83.65,-0.62,6,"128,811","243,016"
2010-12-01,83.65,83.68,84.41,83.37,84.23,84.23,0.58,15,"137,418","221,643"
2010-12-02,84.23,84.18,84.37,83.49,83.84,83.84,-0.39,4,"117,261","239,984"
2010-12-03,83.84,83.87,83.87,82.53,82.7,82.74,-1.1,3,"190,415","270,470"
2010-12-06,82.74,82.69,83,82.55,82.67,82.69,-0.05,3,"94,251","260,900"
2010-12-07,82.69,82.62,83.67,82.34,83.46,83.46,0.77,3,"160,470","248,494"
2010-12-08,83.46,83.5,84.31,83.46,84.04,84.04,0.58,12,"171,803","223,150"
2010-12-09,84.04,84.01,84.12,83.52,83.74,83.74,-0.3,3,"142,079","229,375"
2010-12-10,83.74,83.79,84.02,83.45,83.94,83.94,0.2,3,"110,617","216,532"
2010-12-13,83.94,84.02,84.36,83.1,83.4,83.4,-0.54,2,"252,365","248,569"
2010-12-14,83.4,83.48,83.78,82.83,83.64,83.64,0.24,3,"180,556","254,027"
2010-12-15,83.64,83.64,84.52,83.61,84.27,84.27,0.63,12,"184,167","218,413"
2010-12-16,84.27,84.35,84.45,83.96,84.03,84.03,-0.24,3,"123,594","218,805"
2010-12-17,84.03,84.03,84.21,83.69,83.88,83.88,-0.15,2,"108,599","217,479"
2010-12-20,83.88,83.98,84.12,83.63,83.79,83.79,-0.09,14,"68,755","239,930"
2010-12-21,83.79,83.79,83.91,83.5,83.73,83.73,-0.06,20,"58,357","241,850"
2010-12-22,83.73,83.78,83.86,83.41,83.57,83.57,-0.16,,"64,755","250,896"
2010-12-23,83.57,83.58,83.59,82.78,82.92,82.92,-0.65,6,"181,416","269,650"
2010-12-24,82.92,82.99,83.18,82.75,82.92,82.92,,4,"56,038","259,539"
2010-12-27,82.92,82.82,82.99,82.65,82.83,82.83,-0.09,5,"50,071","260,841"
2010-12-28,82.83,82.8,82.81,81.81,82.36,82.36,-0.47,152,"226,856","282,324"
2010-12-29,82.36,82.45,82.45,81.6,81.62,81.62,-0.74,1,"121,158","288,098"
2010-12-30,81.62,81.67,81.86,81.28,81.48,81.48,-0.14,,"135,663","279,347"
2010-12-31,81.48,81.51,81.55,80.93,81.27,81.27,-0.21,,"84,768","287,035"
2011-01-03,81.27,81.23,81.76,80.92,81.74,81.74,0.47,9,"80,526","288,889"
2011-01-04,81.74,81.75,82.29,81.61,82.04,82.04,0.3,5,"124,034","281,988"
2011-01-05,82.04,82.12,83.38,81.88,83.27,83.27,1.23,28,"180,521","253,776"
2011-01-06,83.27,83.22,83.4,82.88,83.31,83.31,0.04,6,"96,991","247,933"
2011-01-07,83.31,83.3,83.71,82.85,83.03,83.03,-0.28,,"171,581","245,196"
2011-01-10,83.03,83.24,83.29,82.66,82.73,82.73,-0.3,6,"93,163","253,263"
2011-01-11,82.73,82.71,83.5,82.68,83.23,83.23,0.5,5,"94,624","230,995"
2011-01-12,83.23,83.36,83.47,82.81,83,83,-0.23,21,"108,719","246,773"
2011-01-13,83,83.05,83.15,82.54,82.8,82.8,-0.2,,"104,697","262,859"
2011-01-14,82.8,82.79,83.06,82.4,82.99,82.99,0.19,4,"144,410","250,120"
2011-01-17,82.99,82.91,83.01,82.35,82.71,82.71,-0.28,4,"88,354","266,171"
2011-01-18,82.71,82.7,82.83,82.32,82.59,82.59,-0.12,3,"105,122","263,208"
2011-01-19,82.59,82.61,82.69,81.85,82.01,82.01,-0.58,12,"142,788","305,574"
2011-01-20,82.01,82.12,83.12,82.03,82.98,82.98,0.97,4,"163,569","259,200"
2011-01-21,82.98,82.98,83.1,82.53,82.57,82.57,-0.41,3,"101,267","262,261"
2011-01-24,82.57,82.59,82.93,82.3,82.52,82.52,-0.05,3,"80,937","272,488"
2011-01-25,82.52,82.56,82.67,81.97,82.24,82.24,-0.28,3,"126,523","286,644"
2011-01-26,82.24,82.23,82.62,81.97,82.2,82.17,-0.07,7,"97,405","285,717"
2011-01-27,82.17,82.26,83.22,82.01,82.9,82.9,0.73,2,"212,899","244,113"
2011-01-28,82.9,82.87,82.93,81.98,82.13,82.13,-0.77,2,"169,946","291,679"
2011-01-31,82.13,82.09,82.26,81.85,82.06,82.06,-0.07,2,"118,924","298,549"
2011-02-01,82.06,82.08,82.17,81.24,81.34,81.34,-0.72,2,"168,788","331,623"
2011-02-02,81.34,81.38,81.86,81.34,81.53,81.53,0.19,7,"98,835","329,006"
2011-02-03,81.53,81.57,82.07,81.4,81.62,81.62,0.09,1,"118,839","325,440"
2011-02-04,81.62,81.65,82.48,81.01,82.21,82.21,0.59,3,"209,315","288,817"
2011-02-07,82.21,82.21,82.48,82.15,82.33,82.33,0.12,3,"80,537","280,862"
2011-02-08,82.33,82.35,82.42,81.77,82.34,82.34,0.01,15,"151,785","287,331"
2011-02-09,82.34,82.31,82.68,82.2,82.37,82.37,0.03,3,"159,692","289,990"
2011-02-10,82.37,82.37,83.38,82.34,83.23,83.23,0.86,,"176,492","244,125"
2011-02-11,83.23,83.32,83.74,83.24,83.45,83.45,0.22,5,"139,357","239,613"
2011-02-14,83.45,83.51,83.53,83.09,83.33,83.33,-0.12,4,"96,177","244,521"
2011-02-15,83.33,83.27,83.92,83.19,83.78,83.78,0.45,3,"139,555","231,107"
2011-02-16,83.78,83.77,83.98,83.49,83.69,83.69,-0.09,13,"183,758","219,091"
2011-02-17,83.69,83.67,83.76,83.15,83.33,83.33,-0.36,,"141,587","251,523"
2011-02-18,83.33,83.32,83.54,83.03,83.11,83.11,-0.22,2,"105,179","258,445"
2011-02-21,83.11,83.14,83.27,83.01,83.15,83.15,0.04,2,"52,914","259,057"
2011-02-22,83.15,83.16,83.44,82.58,82.77,82.77,-0.38,2,"184,013","275,651"
2011-02-23,82.77,82.79,82.9,82.31,82.5,82.5,-0.27,9,"111,241","286,140"
2011-02-24,82.5,82.44,82.49,81.62,81.89,81.89,-0.61,3,"175,392","330,198"
2011-02-25,81.89,81.94,82.06,81.63,81.66,81.66,-0.23,1,"88,753","340,360"
2011-02-28,81.66,81.72,81.99,81.62,81.81,81.81,0.15,1,"86,686","343,253"
2011-03-01,81.81,81.77,82.24,81.73,81.86,81.86,0.05,2,"110,195","341,689"
2011-03-02,81.86,81.88,82.12,81.56,81.84,81.84,-0.02,6,"94,102","359,839"
2011-03-03,81.84,81.82,82.53,81.72,82.45,82.45,0.61,1,"132,774","321,302"
2011-03-04,82.45,82.43,83.09,82.21,82.32,82.32,-0.13,1,"177,805","310,801"
2011-03-07,82.32,82.36,82.4,81.95,82.25,82.25,-0.07,2,"104,124","317,536"
2011-03-08,82.25,82.33,82.86,82.21,82.68,82.68,0.43,2,"107,198","298,306"
2011-03-09,82.68,82.68,82.94,82.57,82.73,82.73,0.05,7,"88,126","299,247"
2011-03-10,82.73,82.78,83.18,82.7,82.98,82.98,0.25,2,"129,331","281,228"
2011-03-11,82.98,82.95,83.3,81.65,81.9,81.9,-1.08,3,"316,393","337,255"
2011-03-14,81.9,81.52,82.47,80.55,81.64,81.64,-0.26,,"368,552","312,555"
2011-03-15,81.64,81.68,82.05,80.6,80.71,80.71,-0.93,-18,"269,207","325,738"
2011-03-16,80.71,80.76,81.18,79.74,79.77,79.77,-0.94,-16,"256,711","340,715"
2011-03-17,79.77,77.99,79.75,76.34,78.89,78.89,-0.88,-7,"457,044","233,254"
2011-03-18,78.89,79.1,82.01,79,80.75,80.75,1.86,,"429,847","219,853"
2011-03-21,80.75,80.8,81.32,80.74,81.02,81.02,0.27,-1,"129,393","220,151"
2011-03-22,81.02,81.13,81.29,80.84,80.95,80.95,-0.07,2,"83,532","224,324"
2011-03-23,80.95,81,81.08,80.7,80.9,80.88,-0.07,10,"77,595","224,294"
2011-03-24,80.88,80.99,81.06,80.76,80.96,80.96,0.08,2,"75,190","224,263"
2011-03-25,80.96,81.01,81.5,80.88,81.47,81.47,0.51,2,"113,670","209,852"
2011-03-28,81.47,81.42,81.86,81.4,81.7,81.7,0.23,2,"94,887","207,690"
2011-03-29,81.7,81.74,82.49,81.54,82.45,82.45,0.75,4,"136,902","194,445"
2011-03-30,82.45,82.48,83.19,82.36,82.91,82.91,0.46,6,"141,523","194,466"
2011-03-31,82.91,82.92,83.23,82.57,83.14,83.16,0.25,2,"140,152","193,242"
2011-04-01,83.16,83.2,84.75,83.16,84.1,84.1,0.94,3,"311,069","187,976"
2011-04-04,84.1,84.23,84.4,83.85,84.05,84.05,-0.05,2,"113,528","198,911"
2011-04-05,84.05,84.16,84.88,84.05,84.87,84.87,0.82,2,"165,830","188,533"
2011-04-06,84.87,85.21,85.53,84.84,85.48,85.48,0.61,9,"224,199","210,986"
2011-04-07,85.48,85.44,85.51,84.58,84.98,84.98,-0.5,2,"220,702","220,142"
2011-04-08,84.98,85.06,85.4,84.67,84.86,84.86,-0.12,3,"148,182","224,579"
2011-04-11,84.86,84.98,85.16,84.51,84.63,84.6,-0.26,2,"134,010","237,275"
2011-04-12,84.6,84.66,84.8,83.46,83.57,83.57,-1.03,2,"292,097","232,731"
2011-04-13,83.57,83.61,84.26,83.49,83.83,83.83,0.26,6,"140,979","234,991"
2011-04-14,83.83,83.93,83.94,82.95,83.49,83.49,-0.34,2,"187,247","242,500"
2011-04-15,83.49,83.52,83.79,82.96,83.08,83.08,-0.41,1,"128,618","246,688"
2011-04-18,83.08,83.1,83.27,82.18,82.63,82.63,-0.45,1,"170,961","252,075"
2011-04-19,82.63,82.44,82.77,82.32,82.6,82.6,-0.03,,"121,989","253,678"
2011-04-20,82.6,82.61,83.11,82.25,82.53,82.53,-0.07,2,"147,725","262,046"
2011-04-21,82.53,82.52,82.58,81.58,81.86,81.86,-0.67,-1,"177,975","282,735"
2011-04-22,81.86,81.85,82.12,81.66,81.93,81.93,0.07,,"65,733","280,484"
2011-04-25,81.93,81.92,82.44,81.66,81.84,81.84,-0.09,,"146,203","280,800"
2011-04-26,81.84,81.83,81.99,81.48,81.57,81.57,-0.27,6,"108,519","289,664"
2011-04-27,81.57,81.58,82.87,81.26,82.16,82.16,0.59,13,"257,702","269,350"
2011-04-28,82.16,82.25,82.28,81.4,81.52,81.52,-0.64,,"176,757","289,279"
2011-04-29,81.52,81.57,81.66,81.04,81.12,81.12,-0.4,5,"136,810","306,077"
2011-05-02,81.12,81.24,81.7,81,81.23,81.23,0.11,,"194,519","301,306"
2011-05-03,81.23,81.25,81.28,80.69,80.95,80.95,-0.28,,"120,969","320,240"
2011-05-04,80.95,80.99,81.2,80.43,80.61,80.61,-0.34,,"120,736","329,547"
2011-05-05,80.61,80.64,80.7,79.55,80.11,80.11,-0.5,2,"223,676","338,849"
2011-05-06,80.11,80.27,80.95,80.2,80.58,80.55,0.44,2,"181,146","322,775"
2011-05-09,80.55,80.74,80.85,80.18,80.35,80.35,-0.2,2,"74,974","330,431"
2011-05-10,80.35,80.29,80.92,80.15,80.87,80.87,0.52,2,"84,207","323,788"
2011-05-11,80.87,80.85,81.33,80.61,81.04,81.04,0.17,9,"127,327","324,573"
2011-05-12,81.04,81.14,81.35,80.71,80.95,80.95,-0.09,2,"95,566","329,864"
2011-05-13,80.95,81.02,81.1,80.33,80.8,80.82,-0.13,3,"101,438","330,762"
2011-05-16,80.82,80.95,81.08,80.63,80.79,80.79,-0.03,2,"62,963","326,334"
2011-05-17,80.79,80.86,81.78,80.74,81.4,81.4,0.61,2,"131,723","298,257"
2011-05-18,81.4,81.45,81.73,80.93,81.66,81.66,0.26,5,"95,602","300,663"
2011-05-19,81.66,81.7,82.24,81.46,81.61,81.61,-0.05,1,"154,755","293,581"
2011-05-20,81.61,81.68,81.87,81.48,81.69,81.69,0.08,,"72,714","295,294"
2011-05-23,81.69,81.76,82.05,81.32,81.99,81.99,0.3,1,"114,186","288,260"
2011-05-24,81.99,81.96,82.22,81.62,81.95,81.95,-0.04,-1,"94,810","281,815"
2011-05-25,81.95,82,82.18,81.79,81.96,81.96,0.01,4,"103,676","285,761"
2011-05-26,81.96,82.03,82.1,81.15,81.29,81.29,-0.67,,"168,054","319,483"
2011-05-27,81.29,81.39,81.4,80.7,80.87,80.87,-0.42,2,"149,209","337,597"
2011-05-30,80.87,80.85,81.01,80.76,80.96,80.96,0.09,-1,"41,408","334,450"
2011-05-31,80.96,80.96,81.78,80.71,81.51,81.51,0.55,-1,"164,908","306,312"
2011-06-01,81.51,81.54,81.54,80.62,80.96,80.96,-0.55,3,"138,662","323,111"
2011-06-02,80.96,80.89,81.33,80.52,80.89,80.89,-0.07,,"123,482","324,872"
2011-06-03,80.89,80.96,81.03,80.05,80.23,80.23,-0.66,1,"178,752","353,294"
2011-06-06,80.23,80.3,80.4,79.97,80.1,80.1,-0.13,1,"99,210","363,584"
2011-06-07,80.1,80.13,80.34,79.97,80.09,80.09,-0.01,1,"67,239","367,279"
2011-06-08,80.09,80.13,80.29,79.69,79.88,79.88,-0.21,3,"133,652","377,531"
2011-06-09,79.88,79.92,80.43,79.84,80.36,80.36,0.48,1,"114,309","358,475"
2011-06-10,80.36,80.38,80.47,79.96,80.33,80.33,-0.03,1,"99,893","359,332"
2011-06-13,80.33,80.29,80.7,80.11,80.24,80.24,-0.09,2,"110,229","359,025"
2011-06-14,80.24,80.22,80.63,80.09,80.49,80.49,0.25,1,"78,586","349,131"
2011-06-15,80.49,80.53,81.07,80.38,80.96,80.96,0.47,7,"145,113","330,207"
2011-06-16,80.96,80.98,81.04,80.48,80.68,80.66,-0.3,2,"121,872","332,780"
